Country,Country code,year,category,category2,revenue
U.K.,GBR,2016,Books,Non-Gaming,2969638.03
U.K.,GBR,2018,Medical,Non-Gaming,2961652.56
U.K.,GBR,2022,Art & Design,Non-Gaming,2939216.68
U.K.,GBR,2015,Magazines & Newspapers,Non-Gaming,2937809.41
U.K.,GBR,2020,Food & Drink,Non-Gaming,2891445.4
U.K.,GBR,2015,Food & Drink,Non-Gaming,2866869
U.K.,GBR,2016,Tools,Non-Gaming,2865706.68
U.K.,GBR,2018,News & Magazines,Non-Gaming,2857915.98
U.K.,GBR,2023,Auto & Vehicles,Non-Gaming,2832801.86
U.K.,GBR,2024,Magazines & Newspapers,Non-Gaming,2807689.06
U.K.,GBR,2019,Video Players & Editors,Non-Gaming,2807100.06
U.K.,GBR,2015,Medical,Non-Gaming,2784557.59
U.K.,GBR,2014,Tools,Non-Gaming,2737091.8
U.K.,GBR,2014,Medical,Non-Gaming,2713786.82
U.K.,GBR,2017,Finance,Non-Gaming,2697630.11
U.K.,GBR,2016,Travel,Non-Gaming,2693598.79
U.K.,GBR,2015,Tools,Non-Gaming,2665716.83
U.K.,GBR,2023,Parenting,Non-Gaming,2663703.29
U.K.,GBR,2023,Travel & Local,Non-Gaming,2658119.82
U.K.,GBR,2022,Shopping,Non-Gaming,2636325.62
U.K.,GBR,2016,Communication,Non-Gaming,2586271.22
U.K.,GBR,2017,Travel,Non-Gaming,2574153.94
U.K.,GBR,2019,Food & Drink,Non-Gaming,2541509.92
U.K.,GBR,2018,Communication,Non-Gaming,2522345.98
U.K.,GBR,2021,Art & Design,Non-Gaming,2445734.19
U.K.,GBR,2020,Shopping,Non-Gaming,2410990.4
U.K.,GBR,2022,Auto & Vehicles,Non-Gaming,2382272.41
U.K.,GBR,2017,Maps & Navigation,Non-Gaming,2371378.38
U.K.,GBR,2018,Food & Drink,Non-Gaming,2352966.02
U.K.,GBR,2015,Dating,Non-Gaming,2339915.31
U.K.,GBR,2018,Graphics & Design,Non-Gaming,2338628.53
U.K.,GBR,2021,Auto & Vehicles,Non-Gaming,2296216.13
U.K.,GBR,2017,Medical,Non-Gaming,2287321.44
U.K.,GBR,2018,Books & Reference,Non-Gaming,2280328.45
U.K.,GBR,2018,Photography,Non-Gaming,2238946.41
U.K.,GBR,2022,Travel & Local,Non-Gaming,2224877.7
U.K.,GBR,2016,Magazines & Newspapers,Non-Gaming,2210585.5
U.K.,GBR,2016,Medical,Non-Gaming,2204018.98
U.K.,GBR,2021,Travel & Local,Non-Gaming,2097965.1
U.K.,GBR,2016,Social,Non-Gaming,2074633.09
U.K.,GBR,2017,Shopping,Non-Gaming,2062286.93
U.K.,GBR,2016,Music & Audio,Non-Gaming,2053927.94
U.K.,GBR,2017,Communication,Non-Gaming,2035140.63
U.K.,GBR,2018,Shopping,Non-Gaming,2018093.41
U.K.,GBR,2015,Communication,Non-Gaming,2011307.34
U.K.,GBR,2024,Personalization,Non-Gaming,1961057.75
U.K.,GBR,2017,News & Magazines,Non-Gaming,1956946.81
U.K.,GBR,2019,Shopping,Non-Gaming,1917668.51
U.K.,GBR,2022,Parenting,Non-Gaming,1876011.06
U.K.,GBR,2023,Magazines & Newspapers,Non-Gaming,1874323.33
U.K.,GBR,2021,Parenting,Non-Gaming,1873309.26
U.K.,GBR,2017,Magazines & Newspapers,Non-Gaming,1871124.97
U.K.,GBR,2014,Travel & Local,Non-Gaming,1862766.36
U.K.,GBR,2016,Food & Drink,Non-Gaming,1781283.31
U.K.,GBR,2020,Comics,Non-Gaming,1775781.74
U.K.,GBR,2015,Music & Audio,Non-Gaming,1724412.07
U.K.,GBR,2016,Maps & Navigation,Non-Gaming,1716012.51
U.K.,GBR,2017,Food & Drink,Non-Gaming,1712473.21
U.K.,GBR,2015,Weather,Non-Gaming,1686922.07
U.K.,GBR,2018,Video Players & Editors,Non-Gaming,1654439.05
U.K.,GBR,2017,Weather,Non-Gaming,1628080.09
U.K.,GBR,2022,Magazines & Newspapers,Non-Gaming,1613178.27
U.K.,GBR,2015,Maps & Navigation,Non-Gaming,1606593.54
U.K.,GBR,2023,Personalization,Non-Gaming,1580645.81
U.K.,GBR,2021,Personalization,Non-Gaming,1574012.02
U.K.,GBR,2014,Music & Audio,Non-Gaming,1529451.34
U.K.,GBR,2016,Shopping,Non-Gaming,1501768.07
U.K.,GBR,2014,Weather,Non-Gaming,1477814.2
U.K.,GBR,2022,Personalization,Non-Gaming,1457029.49
U.K.,GBR,2015,Social,Non-Gaming,1449908.3
U.K.,GBR,2020,Travel & Local,Non-Gaming,1448286.03
U.K.,GBR,2020,Auto & Vehicles,Non-Gaming,1421541.93
U.K.,GBR,2014,Social,Non-Gaming,1404711.04
U.K.,GBR,2016,Weather,Non-Gaming,1384918.29
U.K.,GBR,2020,Parenting,Non-Gaming,1354896.57
U.K.,GBR,2016,News & Magazines,Non-Gaming,1345245.47
U.K.,GBR,2019,Travel & Local,Non-Gaming,1311174.7
U.K.,GBR,2020,Art & Design,Non-Gaming,1296246.74
U.K.,GBR,2017,Books & Reference,Non-Gaming,1293232.28
U.K.,GBR,2015,Finance,Non-Gaming,1289423.3
U.K.,GBR,2024,House & Home,Non-Gaming,1284647.29
U.K.,GBR,2021,Magazines & Newspapers,Non-Gaming,1268756.35
U.K.,GBR,2016,Finance,Non-Gaming,1264770.9
U.K.,GBR,2018,Travel & Local,Non-Gaming,1231332.3
U.K.,GBR,2014,Maps & Navigation,Non-Gaming,1228414.68
U.K.,GBR,2014,Finance,Non-Gaming,1211153.62
U.K.,GBR,2017,Photography,Non-Gaming,1206079.22
U.K.,GBR,2019,Auto & Vehicles,Non-Gaming,1203242.92
U.K.,GBR,2015,News & Magazines,Non-Gaming,1121205.07
U.K.,GBR,2020,Magazines & Newspapers,Non-Gaming,1115764.48
U.K.,GBR,2018,Magazines & Newspapers,Non-Gaming,1084100.87
U.K.,GBR,2015,Travel & Local,Non-Gaming,1084100.8
U.K.,GBR,2023,House & Home,Non-Gaming,1021841.33
U.K.,GBR,2014,News & Magazines,Non-Gaming,966053.26
U.K.,GBR,2017,Graphics & Design,Non-Gaming,918280.62
U.K.,GBR,2018,Auto & Vehicles,Non-Gaming,892816.47
U.K.,GBR,2014,Personalization,Non-Gaming,891765.11
U.K.,GBR,2017,Travel & Local,Non-Gaming,880387.7
U.K.,GBR,2020,Personalization,Non-Gaming,873700.99
U.K.,GBR,2022,House & Home,Non-Gaming,858577.41
U.K.,GBR,2016,Travel & Local,Non-Gaming,858060.89
U.K.,GBR,2021,House & Home,Non-Gaming,852931.47
U.K.,GBR,2019,Magazines & Newspapers,Non-Gaming,826520.01
U.K.,GBR,2014,Comics,Non-Gaming,821633.55
U.K.,GBR,2024,Beauty,Non-Gaming,813105.34
U.K.,GBR,2016,Photography,Non-Gaming,797640.13
U.K.,GBR,2019,Comics,Non-Gaming,795273.43
U.K.,GBR,2017,Video Players & Editors,Non-Gaming,792109.96
U.K.,GBR,2015,Shopping,Non-Gaming,788935.13
U.K.,GBR,2014,Photography,Non-Gaming,785074.65
U.K.,GBR,2015,Books & Reference,Non-Gaming,762613.43
U.K.,GBR,2019,Personalization,Non-Gaming,761977.31
U.K.,GBR,2018,Personalization,Non-Gaming,751553.88
U.K.,GBR,2016,Books & Reference,Non-Gaming,726276.76
U.K.,GBR,2019,Parenting,Non-Gaming,704401.97
U.K.,GBR,2014,Books & Reference,Non-Gaming,689875.23
U.K.,GBR,2015,Photography,Non-Gaming,673193.8
U.K.,GBR,2015,Personalization,Non-Gaming,616707.84
U.K.,GBR,2021,Developer Tools,Non-Gaming,616388.69
U.K.,GBR,2024,Developer Tools,Non-Gaming,608007.53
U.K.,GBR,2014,Shopping,Non-Gaming,596355.67
U.K.,GBR,2016,Graphics & Design,Non-Gaming,592226.28
U.K.,GBR,2019,Art & Design,Non-Gaming,563347.1
U.K.,GBR,2023,Beauty,Non-Gaming,562861.11
U.K.,GBR,2016,Video Players & Editors,Non-Gaming,540798.71
U.K.,GBR,2017,Auto & Vehicles,Non-Gaming,537663.11
U.K.,GBR,2020,Developer Tools,Non-Gaming,524105.7
U.K.,GBR,2016,Personalization,Non-Gaming,511273.83
U.K.,GBR,2014,Dating,Non-Gaming,510486.26
U.K.,GBR,2015,Video Players & Editors,Non-Gaming,504262.78
U.K.,GBR,2014,Video Players & Editors,Non-Gaming,479151.62
U.K.,GBR,2015,Comics,Non-Gaming,478832.83
U.K.,GBR,2024,Events,Non-Gaming,478201.89
U.K.,GBR,2020,House & Home,Non-Gaming,473088.8
U.K.,GBR,2017,Personalization,Non-Gaming,467108.45
U.K.,GBR,2022,Developer Tools,Non-Gaming,428550.84
U.K.,GBR,2023,Developer Tools,Non-Gaming,428024.71
U.K.,GBR,2015,Graphics & Design,Non-Gaming,426131.15
U.K.,GBR,2016,Auto & Vehicles,Non-Gaming,424201.43
U.K.,GBR,2015,Auto & Vehicles,Non-Gaming,389047.44
U.K.,GBR,2018,Parenting,Non-Gaming,368329.3
U.K.,GBR,2016,Comics,Non-Gaming,363250.54
U.K.,GBR,2018,Art & Design,Non-Gaming,348772.18
U.K.,GBR,2022,Beauty,Non-Gaming,346801.23
U.K.,GBR,2018,Comics,Non-Gaming,336684.28
U.K.,GBR,2021,Beauty,Non-Gaming,327835.7
U.K.,GBR,2023,Events,Non-Gaming,323290.04
U.K.,GBR,2014,Auto & Vehicles,Non-Gaming,304425.13
U.K.,GBR,2022,Libraries & Demo,Non-Gaming,295552.54
U.K.,GBR,2014,Graphics & Design,Non-Gaming,294381.55
U.K.,GBR,2017,Comics,Non-Gaming,291301.3
U.K.,GBR,2024,Libraries & Demo,Non-Gaming,246781.25
U.K.,GBR,2017,Parenting,Non-Gaming,245274.87
U.K.,GBR,2019,House & Home,Non-Gaming,242878.32
U.K.,GBR,2023,Libraries & Demo,Non-Gaming,242355.11
U.K.,GBR,2021,Stickers,Non-Gaming,213543.47
U.K.,GBR,2022,Events,Non-Gaming,211009.2
U.K.,GBR,2021,Libraries & Demo,Non-Gaming,209835.97
U.K.,GBR,2017,Catalogs,Non-Gaming,204963.25
U.K.,GBR,2016,Parenting,Non-Gaming,204806.25
U.K.,GBR,2015,Parenting,Non-Gaming,172053.02
U.K.,GBR,2016,Catalogs,Non-Gaming,171377.54
U.K.,GBR,2020,Beauty,Non-Gaming,163512.41
U.K.,GBR,2017,Art & Design,Non-Gaming,159503.11
U.K.,GBR,2018,House & Home,Non-Gaming,141804.99
U.K.,GBR,2014,Parenting,Non-Gaming,139149.44
U.K.,GBR,2014,Media & Video,Non-Gaming,127744.24
U.K.,GBR,2014,Catalogs,Non-Gaming,127172.47
U.K.,GBR,2020,Libraries & Demo,Non-Gaming,125177.14
U.K.,GBR,2019,Libraries & Demo,Non-Gaming,124818.07
U.K.,GBR,2015,Catalogs,Non-Gaming,122747.07
U.K.,GBR,2014,Transportation,Non-Gaming,115655.2
U.K.,GBR,2018,Libraries & Demo,Non-Gaming,104082.57
U.K.,GBR,2021,Events,Non-Gaming,95704.02
U.K.,GBR,2019,Beauty,Non-Gaming,84832.88
U.K.,GBR,2020,Events,Non-Gaming,84556.47
U.K.,GBR,2015,Transportation,Non-Gaming,74299.12
U.K.,GBR,2017,House & Home,Non-Gaming,73405.59
U.K.,GBR,2017,Libraries & Demo,Non-Gaming,69442.81
U.K.,GBR,2019,Developer Tools,Non-Gaming,69265.49
U.K.,GBR,2016,Transportation,Non-Gaming,66072.69
U.K.,GBR,2018,Beauty,Non-Gaming,65237.03
U.K.,GBR,2016,Art & Design,Non-Gaming,63979.21
U.K.,GBR,2019,Events,Non-Gaming,63203.41
U.K.,GBR,2015,Art & Design,Non-Gaming,60103.1
U.K.,GBR,2015,Media & Video,Non-Gaming,53018.78
U.K.,GBR,2018,Developer Tools,Non-Gaming,49128.85
U.K.,GBR,2014,Libraries & Demo,Non-Gaming,46012.71
U.K.,GBR,2015,Libraries & Demo,Non-Gaming,44448.39
U.K.,GBR,2016,Libraries & Demo,Non-Gaming,43959.43
U.K.,GBR,2018,Events,Non-Gaming,41383.41
U.K.,GBR,2017,Beauty,Non-Gaming,39723.28
U.K.,GBR,2014,Art & Design,Non-Gaming,35402.39
U.K.,GBR,2017,Developer Tools,Non-Gaming,34998.41
U.K.,GBR,2016,Media & Video,Non-Gaming,33660.23
U.K.,GBR,2016,House & Home,Non-Gaming,33466.36
U.K.,GBR,2016,Developer Tools,Non-Gaming,27063.05
U.K.,GBR,2017,Events,Non-Gaming,24689.77
U.K.,GBR,2015,House & Home,Non-Gaming,22926.61
U.K.,GBR,2014,Developer Tools,Non-Gaming,22360.92
U.K.,GBR,2015,Developer Tools,Non-Gaming,17182.09
U.K.,GBR,2017,Transportation,Non-Gaming,16211.86
U.K.,GBR,2018,Transportation,Non-Gaming,10293.24
U.K.,GBR,2020,Transportation,Non-Gaming,8737.37
U.K.,GBR,2016,Beauty,Non-Gaming,7354.69
U.K.,GBR,2014,House & Home,Non-Gaming,7273.49
U.K.,GBR,2016,Events,Non-Gaming,6692.68
U.K.,GBR,2015,Beauty,Non-Gaming,6684.83
U.K.,GBR,2021,Transportation,Non-Gaming,6567.55
U.K.,GBR,2020,Stickers,Non-Gaming,5700.51
U.K.,GBR,2019,Transportation,Non-Gaming,5479.38
U.K.,GBR,2014,Beauty,Non-Gaming,4267.05
U.K.,GBR,2017,Media & Video,Non-Gaming,2136.95
U.K.,GBR,2018,Media & Video,Non-Gaming,1581.94
U.K.,GBR,2014,,Non-Gaming,1081.86
U.K.,GBR,2015,,Non-Gaming,692.59
U.K.,GBR,2015,Events,Non-Gaming,630.48
U.K.,GBR,2020,Media & Video,Non-Gaming,244.44
U.K.,GBR,2014,Stickers,Non-Gaming,224
U.K.,GBR,2014,Events,Non-Gaming,221.63
U.K.,GBR,2015,Stickers,Non-Gaming,181.53
U.K.,GBR,2016,,Non-Gaming,159.66
U.K.,GBR,2019,Media & Video,Non-Gaming,61.25
U.K.,GBR,2021,Media & Video,Non-Gaming,55.49
U.K.,GBR,2016,Stickers,Non-Gaming,41.78
U.K.,GBR,2019,Stickers,Non-Gaming,35.79
U.K.,GBR,2017,Stickers,Non-Gaming,32.1
U.K.,GBR,2018,Stickers,Non-Gaming,11.56
U.K.,GBR,2018,,Non-Gaming,0
U.K.,GBR,2019,,Non-Gaming,0
U.K.,GBR,2019,Catalogs,Non-Gaming,0
U.K.,GBR,2022,Stickers,Non-Gaming,0
U.K.,GBR,2023,Stickers,Non-Gaming,0
U.K.,GBR,2024,Stickers,Non-Gaming,0
Indonesia,IDN,2024,Entertainment,Non-Gaming,144923097.2
Indonesia,IDN,2024,Video Players & Editors,Non-Gaming,125241365.7
Indonesia,IDN,2023,Entertainment,Non-Gaming,87693234.94
Indonesia,IDN,2024,Productivity,Non-Gaming,65845102.7
Indonesia,IDN,2023,Video Players & Editors,Non-Gaming,61746529.07
Indonesia,IDN,2022,Entertainment,Non-Gaming,61233652.87
Indonesia,IDN,2021,Entertainment,Non-Gaming,36980676.63
Indonesia,IDN,2023,Productivity,Non-Gaming,34744333.39
Indonesia,IDN,2024,Social,Non-Gaming,32653012.69
Indonesia,IDN,2024,Photo & Video,Non-Gaming,31053130.46
Indonesia,IDN,2020,Social,Non-Gaming,22936725.74
Indonesia,IDN,2023,Photo & Video,Non-Gaming,22379068.83
Indonesia,IDN,2022,Video Players & Editors,Non-Gaming,21020352.91
Indonesia,IDN,2022,Productivity,Non-Gaming,20681237.76
Indonesia,IDN,2021,Social,Non-Gaming,19771617.48
Indonesia,IDN,2022,Social,Non-Gaming,19173421.38
Indonesia,IDN,2020,Entertainment,Non-Gaming,18921986.75
Indonesia,IDN,2023,Social,Non-Gaming,18650159.18
Indonesia,IDN,2024,Communication,Non-Gaming,18249040.81
Indonesia,IDN,2019,Social,Non-Gaming,17430633.1
Indonesia,IDN,2021,Productivity,Non-Gaming,15435330.94
Indonesia,IDN,2021,Books & Reference,Non-Gaming,15152202.48
Indonesia,IDN,2017,Communication,Non-Gaming,14398622.77
Indonesia,IDN,2022,Photo & Video,Non-Gaming,14280434.6
Indonesia,IDN,2023,Communication,Non-Gaming,12991873.1
Indonesia,IDN,2023,Books & Reference,Non-Gaming,12327382.64
Indonesia,IDN,2024,Tools,Non-Gaming,11828598.72
Indonesia,IDN,2022,Books & Reference,Non-Gaming,11801102.73
Indonesia,IDN,2024,Social Networking,Non-Gaming,11333293.86
Indonesia,IDN,2021,Photo & Video,Non-Gaming,11162389.27
Indonesia,IDN,2020,Productivity,Non-Gaming,10910433.44
Indonesia,IDN,2024,Books & Reference,Non-Gaming,10784492.01
Indonesia,IDN,2021,Comics,Non-Gaming,10256631.34
Indonesia,IDN,2021,Video Players & Editors,Non-Gaming,10129681.42
Indonesia,IDN,2020,Comics,Non-Gaming,10088604.73
Indonesia,IDN,2024,Utilities,Non-Gaming,9356612.86
Indonesia,IDN,2024,Education,Non-Gaming,9304070.75
Indonesia,IDN,2020,Photo & Video,Non-Gaming,9047963.9
Indonesia,IDN,2019,Entertainment,Non-Gaming,9024861.95
Indonesia,IDN,2023,Social Networking,Non-Gaming,8857593.38
Indonesia,IDN,2024,Music & Audio,Non-Gaming,8606662.76
Indonesia,IDN,2022,Communication,Non-Gaming,8176980.17
Indonesia,IDN,2019,Productivity,Non-Gaming,8127708.89
Indonesia,IDN,2020,Books & Reference,Non-Gaming,8059056.98
Indonesia,IDN,2022,Comics,Non-Gaming,7978176.02
Indonesia,IDN,2023,Education,Non-Gaming,7802588.73
Indonesia,IDN,2023,Tools,Non-Gaming,7593505.86
Indonesia,IDN,2024,Lifestyle,Non-Gaming,7473242.74
Indonesia,IDN,2022,Social Networking,Non-Gaming,7406117.38
Indonesia,IDN,2023,Lifestyle,Non-Gaming,7183801.22
Indonesia,IDN,2023,Comics,Non-Gaming,7158237.43
Indonesia,IDN,2023,Music & Audio,Non-Gaming,7132343.99
Indonesia,IDN,2023,Utilities,Non-Gaming,6918675.71
Indonesia,IDN,2024,Health & Fitness,Non-Gaming,6847953.04
Indonesia,IDN,2018,Entertainment,Non-Gaming,6535871
Indonesia,IDN,2022,Education,Non-Gaming,6366069.29
Indonesia,IDN,2019,Comics,Non-Gaming,6344629.99
Indonesia,IDN,2021,Social Networking,Non-Gaming,6325161.46
Indonesia,IDN,2016,Social,Non-Gaming,6263960.01
Indonesia,IDN,2023,Health & Fitness,Non-Gaming,6163248.82
Indonesia,IDN,2024,Photography,Non-Gaming,6150434.36
Indonesia,IDN,2024,Business,Non-Gaming,6104537.95
Indonesia,IDN,2022,Lifestyle,Non-Gaming,6084894.14
Indonesia,IDN,2021,Communication,Non-Gaming,6036823.61
Indonesia,IDN,2023,Photography,Non-Gaming,5905366.48
Indonesia,IDN,2020,Social Networking,Non-Gaming,5835160.55
Indonesia,IDN,2021,Education,Non-Gaming,5669856.17
Indonesia,IDN,2022,Tools,Non-Gaming,5523818.47
Indonesia,IDN,2017,Social,Non-Gaming,5486466.23
Indonesia,IDN,2024,Comics,Non-Gaming,5457616.79
Indonesia,IDN,2022,Health & Fitness,Non-Gaming,5448213.49
Indonesia,IDN,2020,Education,Non-Gaming,5305563.7
Indonesia,IDN,2022,Music & Audio,Non-Gaming,5274386.36
Indonesia,IDN,2018,Productivity,Non-Gaming,5268860.71
Indonesia,IDN,2024,Books,Non-Gaming,5259628.1
Indonesia,IDN,2021,Music & Audio,Non-Gaming,5220619.18
Indonesia,IDN,2020,Lifestyle,Non-Gaming,5201265.55
Indonesia,IDN,2018,Social,Non-Gaming,5113633.55
Indonesia,IDN,2023,Business,Non-Gaming,5064723.8
Indonesia,IDN,2019,Photo & Video,Non-Gaming,5027210.51
Indonesia,IDN,2022,Utilities,Non-Gaming,4919068.32
Indonesia,IDN,2021,Lifestyle,Non-Gaming,4859178.89
Indonesia,IDN,2019,Social Networking,Non-Gaming,4837492.26
Indonesia,IDN,2024,Dating,Non-Gaming,4826227.2
Indonesia,IDN,2017,Social Networking,Non-Gaming,4783601.73
Indonesia,IDN,2022,Photography,Non-Gaming,4665181.32
Indonesia,IDN,2023,Dating,Non-Gaming,4645372.81
Indonesia,IDN,2018,Music & Audio,Non-Gaming,4559081.66
Indonesia,IDN,2021,Tools,Non-Gaming,4446454.69
Indonesia,IDN,2021,Health & Fitness,Non-Gaming,4445756.91
Indonesia,IDN,2019,Lifestyle,Non-Gaming,4388741.62
Indonesia,IDN,2020,Music & Audio,Non-Gaming,4269140.67
Indonesia,IDN,2018,Social Networking,Non-Gaming,4065070.46
Indonesia,IDN,2017,Entertainment,Non-Gaming,3911705.48
Indonesia,IDN,2022,Business,Non-Gaming,3878821.16
Indonesia,IDN,2019,Music & Audio,Non-Gaming,3823549.86
Indonesia,IDN,2022,Dating,Non-Gaming,3797183.35
Indonesia,IDN,2019,Education,Non-Gaming,3709103.02
Indonesia,IDN,2023,Art & Design,Non-Gaming,3703559.8
Indonesia,IDN,2024,Art & Design,Non-Gaming,3685234.03
Indonesia,IDN,2021,Photography,Non-Gaming,3674549.49
Indonesia,IDN,2021,Books,Non-Gaming,3652435.99
Indonesia,IDN,2020,Tools,Non-Gaming,3545097.74
Indonesia,IDN,2019,Communication,Non-Gaming,3509202.57
Indonesia,IDN,2018,Communication,Non-Gaming,3506084.86
Indonesia,IDN,2020,Health & Fitness,Non-Gaming,3477362.61
Indonesia,IDN,2021,Utilities,Non-Gaming,3327092.42
Indonesia,IDN,2017,Music & Audio,Non-Gaming,3269802.89
Indonesia,IDN,2022,Books,Non-Gaming,3266153.44
Indonesia,IDN,2020,Communication,Non-Gaming,3251549.45
Indonesia,IDN,2023,Books,Non-Gaming,3228586.98
Indonesia,IDN,2017,Music,Non-Gaming,2978554.91
Indonesia,IDN,2018,Music,Non-Gaming,2951500.24
Indonesia,IDN,2018,Lifestyle,Non-Gaming,2934321.68
Indonesia,IDN,2021,Dating,Non-Gaming,2826880.38
Indonesia,IDN,2017,Productivity,Non-Gaming,2797115.41
Indonesia,IDN,2024,Music,Non-Gaming,2788993.65
Indonesia,IDN,2023,Music,Non-Gaming,2781663.45
Indonesia,IDN,2018,Photo & Video,Non-Gaming,2760937.91
Indonesia,IDN,2016,Music,Non-Gaming,2727558.27
Indonesia,IDN,2021,Business,Non-Gaming,2717091.44
Indonesia,IDN,2016,Social Networking,Non-Gaming,2713147.96
Indonesia,IDN,2020,Photography,Non-Gaming,2704431.28
Indonesia,IDN,2016,Communication,Non-Gaming,2665093.42
Indonesia,IDN,2024,Sports,Non-Gaming,2629318.4
Indonesia,IDN,2018,Education,Non-Gaming,2610634.97
Indonesia,IDN,2020,Video Players & Editors,Non-Gaming,2592449.54
Indonesia,IDN,2019,Music,Non-Gaming,2547892.98
Indonesia,IDN,2019,Tools,Non-Gaming,2532449.46
Indonesia,IDN,2019,Health & Fitness,Non-Gaming,2506712.03
Indonesia,IDN,2020,Dating,Non-Gaming,2503981.68
Indonesia,IDN,2020,Books,Non-Gaming,2495147.75
Indonesia,IDN,2016,Music & Audio,Non-Gaming,2489239.21
Indonesia,IDN,2019,Books & Reference,Non-Gaming,2472654.75
Indonesia,IDN,2020,Utilities,Non-Gaming,2450798.76
Indonesia,IDN,2024,Finance,Non-Gaming,2437721.69
Indonesia,IDN,2022,Art & Design,Non-Gaming,2274395.36
Indonesia,IDN,2022,Music,Non-Gaming,2267729.4
Indonesia,IDN,2024,Graphics & Design,Non-Gaming,2182056.07
Indonesia,IDN,2020,Business,Non-Gaming,2172671.5
Indonesia,IDN,2020,Music,Non-Gaming,2168697.78
Indonesia,IDN,2016,Entertainment,Non-Gaming,2123347.19
Indonesia,IDN,2023,Sports,Non-Gaming,2101091.33
Indonesia,IDN,2019,Photography,Non-Gaming,1941800.9
Indonesia,IDN,2017,Lifestyle,Non-Gaming,1887223.04
Indonesia,IDN,2021,Music,Non-Gaming,1885052.77
Indonesia,IDN,2023,Graphics & Design,Non-Gaming,1830316.91
Indonesia,IDN,2023,Finance,Non-Gaming,1828545.95
Indonesia,IDN,2018,Health & Fitness,Non-Gaming,1805628.7
Indonesia,IDN,2017,Education,Non-Gaming,1789265.51
Indonesia,IDN,2019,Dating,Non-Gaming,1764135.85
Indonesia,IDN,2019,Business,Non-Gaming,1682941.17
Indonesia,IDN,2018,Tools,Non-Gaming,1652931.84
Indonesia,IDN,2017,Shopping,Non-Gaming,1650552.75
Indonesia,IDN,2022,Finance,Non-Gaming,1605655.36
Indonesia,IDN,2015,Social Networking,Non-Gaming,1561663.78
Indonesia,IDN,2015,Communication,Non-Gaming,1547743.54
Indonesia,IDN,2016,Productivity,Non-Gaming,1497543.59
Indonesia,IDN,2019,Utilities,Non-Gaming,1472698.5
Indonesia,IDN,2024,News & Magazines,Non-Gaming,1471200.23
Indonesia,IDN,2019,Video Players & Editors,Non-Gaming,1456900.61
Indonesia,IDN,2022,Graphics & Design,Non-Gaming,1433595.33
Indonesia,IDN,2017,Photo & Video,Non-Gaming,1426454.43
Indonesia,IDN,2021,Graphics & Design,Non-Gaming,1336421.48
Indonesia,IDN,2018,Business,Non-Gaming,1314842.85
Indonesia,IDN,2021,Art & Design,Non-Gaming,1308211.93
Indonesia,IDN,2022,Sports,Non-Gaming,1307496.05
Indonesia,IDN,2024,News,Non-Gaming,1293464.91
Indonesia,IDN,2024,Parenting,Non-Gaming,1259632.22
Indonesia,IDN,2015,Music,Non-Gaming,1210281.1
Indonesia,IDN,2020,Graphics & Design,Non-Gaming,1155909.93
Indonesia,IDN,2021,Finance,Non-Gaming,1128823.94
Indonesia,IDN,2018,Dating,Non-Gaming,1117034.48
Indonesia,IDN,2014,Social Networking,Non-Gaming,1039191.36
Indonesia,IDN,2023,News,Non-Gaming,1033959.69
Indonesia,IDN,2018,Comics,Non-Gaming,1033601.92
Indonesia,IDN,2017,Health & Fitness,Non-Gaming,1031836.18
Indonesia,IDN,2019,Books,Non-Gaming,1018037.28
Indonesia,IDN,2016,Education,Non-Gaming,1011699.67
Indonesia,IDN,2022,Food & Drink,Non-Gaming,997301.05
Indonesia,IDN,2016,Photo & Video,Non-Gaming,990741.43
Indonesia,IDN,2023,News & Magazines,Non-Gaming,988997.47
Indonesia,IDN,2018,Utilities,Non-Gaming,968766.16
Indonesia,IDN,2023,Food & Drink,Non-Gaming,964542.71
Indonesia,IDN,2021,Sports,Non-Gaming,950865.57
Indonesia,IDN,2017,Tools,Non-Gaming,942358.59
Indonesia,IDN,2016,Lifestyle,Non-Gaming,938343.92
Indonesia,IDN,2024,Reference,Non-Gaming,931350.63
Indonesia,IDN,2021,Food & Drink,Non-Gaming,898975.17
Indonesia,IDN,2014,Communication,Non-Gaming,883322.03
Indonesia,IDN,2015,Photo & Video,Non-Gaming,869215.74
Indonesia,IDN,2015,Education,Non-Gaming,859117.56
Indonesia,IDN,2018,Photography,Non-Gaming,853933.85
Indonesia,IDN,2024,Food & Drink,Non-Gaming,848509.83
Indonesia,IDN,2016,Tools,Non-Gaming,827082.57
Indonesia,IDN,2015,Productivity,Non-Gaming,797567.29
Indonesia,IDN,2014,Photo & Video,Non-Gaming,746831.28
Indonesia,IDN,2018,Shopping,Non-Gaming,741437.62
